postcode,Name,Address
3539-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3539-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3540-vic,Unknown Doctor,Unknown Address
3540-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3540-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3541-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3541-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3541-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3542-vic,Unknown Doctor,Unknown Address
3542-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3542-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3543-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3543-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3543-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3544-vic,Unknown Doctor,Unknown Address
3544-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3544-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3545-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3545-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3545-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3546-vic,Unknown Doctor,Unknown Address
3546-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3546-vic,Unknown Doctor,"Cornwall Street, Berri SA 5343, Australia"
3547-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3547-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3547-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3548-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3548-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3548-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3549-vic,Unknown Doctor,Unknown Address
3549-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3549-vic,Unknown Doctor,"Cornwall Street, Berri SA 5343, Australia"
3550-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3550-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3550-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3551-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3551-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3551-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3552-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3552-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3552-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3553-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3553-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3553-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3554-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3554-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3554-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3555-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3555-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3555-vic,St Albans Family Doctors Clinic,"St Albans Family Doctors Clinic, 167 St Albans Road, St Albans VIC 3021, Australia"
3556-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3556-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3556-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3557-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3557-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3557-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3558-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3558-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3558-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3559-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3559-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3559-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3560-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3560-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3560-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3561-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3561-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3561-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3562-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3562-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3562-vic,Unknown Doctor,Unknown Address
3563-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3563-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3563-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3564-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3564-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3564-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3565-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3565-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3565-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3566-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3566-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3566-vic,Unknown Doctor,Unknown Address
3567-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3567-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3567-vic,Unknown Doctor,Unknown Address
3568-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3568-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3568-vic,Unknown Doctor,Unknown Address
3569-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3569-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3569-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3570-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3570-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3570-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3571-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3571-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3571-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3572-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3572-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3572-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3573-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3573-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3573-vic,Unknown Doctor,Unknown Address
3574-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3574-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3574-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3575-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3575-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3575-vic,Unknown Doctor,Unknown Address
3576-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3576-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3576-vic,Unknown Doctor,Unknown Address
3577-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3577-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3577-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3578-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3578-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3578-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3579-vic,Unknown Doctor,Unknown Address
3579-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3579-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3580-vic,Unknown Doctor,Unknown Address
3580-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3580-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3581-vic,Unknown Doctor,Unknown Address
3581-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3581-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3582-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3582-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3582-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3583-vic,Unknown Doctor,Unknown Address
3583-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3583-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3584-vic,Unknown Doctor,Unknown Address
3584-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3584-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3585-vic,Unknown Doctor,Unknown Address
3585-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3585-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3586-vic,Unknown Doctor,Unknown Address
3586-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3586-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3587-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3587-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3587-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3588-vic,Unknown Doctor,Unknown Address
3588-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3588-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3589-vic,Unknown Doctor,Unknown Address
3589-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3589-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3590-vic,Unknown Doctor,Unknown Address
3590-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3590-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3591-vic,Unknown Doctor,Unknown Address
3591-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3591-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3592-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3592-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3592-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3593-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3593-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3593-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3594-vic,Unknown Doctor,Unknown Address
3594-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3594-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3595-vic,Unknown Doctor,Unknown Address
3595-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3595-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3596-vic,Unknown Doctor,Unknown Address
3596-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3596-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3597-vic,Unknown Doctor,Unknown Address
3597-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3597-vic,Unknown Doctor,"Cornwall Street, Berri SA 5343, Australia"
3598-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3598-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3598-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3599-vic,Unknown Doctor,Unknown Address
3599-vic,Deakin Medical Centre,"Deakin Medical Centre, 255 Deakin Avenue, Mildura VIC 3500, Australia"
3599-vic,Unknown Doctor,"Cornwall Street, Berri SA 5343, Australia"
3601-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3601-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3601-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3602-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3602-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3602-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3603-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3603-vic,Polaris Medical Centre,"Polaris Medical Centre, Copernicus Crescent, Bundoora VIC 3086, Australia"
3603-vic,Doctors of Coburg North,"Doctors of Coburg North, 120 Sussex Street, Pascoe Vale VIC 3058, Australia"
3604-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3604-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3604-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3605-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3605-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3605-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3606-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3606-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3606-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3607-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3607-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3607-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3608-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3608-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3608-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3609-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3609-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3609-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3610-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3610-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3610-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3611-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3611-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3611-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3612-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3612-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3612-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3613-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3613-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3613-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3614-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3614-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3614-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3615-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
3615-vic,CENTRO SAUDE DE LAISOROLAI,"CENTRO SAUDE DE LAISOROLAI, Dalan Kiik ba Abere, Sede Suco Laisorolai De Cima, East Timor"
3615-vic,HR Maubisse,"HR Maubisse, Estrada Aileu - Ainaro, Maubisse, East Timor"
3616-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3616-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3616-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3617-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3617-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3617-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3618-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3618-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3618-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3619-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3619-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3619-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3620-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3620-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3620-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3621-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3621-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3621-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3622-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3622-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3622-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3623-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3623-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3623-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3624-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3624-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3624-vic,Edgars Ultimate Medical Clinic.CO,"Edgars Ultimate Medical Clinic.CO, 168 Edgars Road, Thomastown VIC 3074, Australia"
3625-vic,Tatura Medical Centre,"Tatura Medical Centre, 4 Thomson Street, Tatura VIC 3616, Australia"
3625-vic,Tatura Doctors,"Tatura Doctors, Hogan Street, Tatura VIC 3616, Australia"
3625-vic,Marysville Medical Clinic,"Marysville Medical Clinic, Falls Road, Marysville VIC 3779, Australia"
3626-vic,Centro de Saúde Mehara,"Centro de Saúde Mehara, Road Mehara-Tutuala, Porlamano, East Timor"
